Frequency (Hz),Magnitude (dB),
6873.046875,0.447189,
6875.976562,0.447152,
6878.906250,0.447187,
6881.835938,0.447135,
6884.765625,0.447213,
6887.695312,0.447167,
6890.625000,0.447227,
6893.554688,0.447229,
6896.484375,0.447258,
6899.414062,0.447157,
6902.343750,0.447335,
6905.273438,0.447204,
6908.203125,0.447290,
6911.132812,0.447249,
6914.062500,0.447213,
6916.992188,0.447219,
6919.921875,0.447198,
6922.851562,0.447084,
6925.781250,0.447170,
6928.710938,0.447143,
6931.640625,0.447177,
6934.570312,0.447182,
6937.500000,0.447158,
6940.429688,0.447178,
6943.359375,0.447215,
6946.289062,0.447167,
6949.218750,0.447227,
6952.148438,0.447125,
6955.078125,0.447147,
6958.007812,0.447118,
6960.937500,0.447124,
6963.867188,0.447121,
6966.796875,0.447186,
6969.726562,0.447125,
6972.656250,0.447133,
6975.585938,0.447091,
6978.515625,0.447163,
6981.445312,0.447066,
6984.375000,0.447186,
6987.304688,0.447062,
6990.234375,0.447101,
6993.164062,0.447045,
6996.093750,0.447099,
6999.023438,0.447066,
7001.953125,0.447094,
7004.882812,0.447092,
7007.812500,0.447103,
7010.742188,0.446983,
7013.671875,0.447172,
7016.601562,0.447036,
7019.531250,0.447082,
7022.460938,0.447093,
7025.390625,0.447125,
7028.320312,0.447047,
7031.250000,0.447099,
7034.179688,0.446989,
7037.109375,0.447073,
7040.039062,0.447032,
7042.968750,0.447085,
7045.898438,0.447010,
7048.828125,0.447118,
7051.757812,0.446974,
7054.687500,0.447073,
7057.617188,0.447027,
7060.546875,0.447067,
7063.476562,0.446994,
7066.406250,0.447081,
7069.335938,0.447062,
7072.265625,0.447072,
7075.195312,0.447018,
7078.125000,0.447006,
7081.054688,0.446951,
7083.984375,0.447056,
7086.914062,0.447028,
7089.843750,0.447065,
7092.773438,0.446954,
7095.703125,0.447108,
7098.632812,0.447093,
7101.562500,0.446987,
7104.492188,0.447007,
7107.421875,0.447069,
7110.351562,0.447000,
7113.281250,0.447111,
7116.210938,0.447006,
7119.140625,0.447034,
7122.070312,0.447068,
7125.000000,0.446991,
7127.929688,0.446979,
7130.859375,0.447067,
7133.789062,0.447067,
7136.718750,0.446981,
7139.648438,0.446949,
7142.578125,0.447050,
7145.507812,0.447000,
7148.437500,0.447071,
7151.367188,0.447004,
7154.296875,0.447044,
7157.226562,0.447108,
7160.156250,0.447068,
7163.085938,0.446991,
7166.015625,0.446994,
7168.945312,0.447037,
7171.875000,0.447002,
7174.804688,0.446996,
7177.734375,0.446995,
7180.664062,0.446981,
7183.593750,0.447091,
7186.523438,0.446991,
7189.453125,0.447054,
7192.382812,0.446997,
7195.312500,0.447067,
7198.242188,0.446989,
7201.171875,0.446970,
7204.101562,0.447012,
7207.031250,0.447049,
7209.960938,0.446951,
7212.890625,0.447015,
7215.820312,0.447009,
7218.750000,0.447006,
7221.679688,0.446989,
7224.609375,0.447077,
7227.539062,0.447014,
7230.468750,0.447024,
7233.398438,0.446962,
7236.328125,0.447067,
7239.257812,0.446964,
7242.187500,0.447002,
7245.117188,0.447046,
7248.046875,0.447105,
7250.976562,0.447018,
7253.906250,0.447060,
7256.835938,0.446966,
7259.765625,0.447036,
7262.695312,0.446995,
7265.625000,0.447072,
7268.554688,0.447009,
7271.484375,0.447031,
7274.414062,0.447018,
7277.343750,0.447044,
7280.273438,0.446986,
7283.203125,0.447066,
7286.132812,0.447008,
7289.062500,0.447108,
7291.992188,0.447013,
7294.921875,0.447023,
7297.851562,0.446962,
7300.781250,0.446936,
7303.710938,0.446979,
7306.640625,0.446981,
7309.570312,0.446970,
7312.500000,0.446956,
7315.429688,0.447006,
7318.359375,0.447052,
7321.289062,0.446940,
7324.218750,0.446998,
7327.148438,0.446953,
7330.078125,0.446966,
7333.007812,0.447016,
7335.937500,0.447030,
7338.867188,0.447067,
7341.796875,0.447005,
7344.726562,0.447037,
7347.656250,0.447025,
7350.585938,0.446921,
7353.515625,0.447052,
7356.445312,0.446951,
7359.375000,0.447052,
7362.304688,0.446963,
7365.234375,0.447041,
7368.164062,0.447013,
7371.093750,0.446977,
7374.023438,0.446940,
7376.953125,0.447021,
7379.882812,0.446911,
7382.812500,0.446962,
7385.742188,0.446907,
7388.671875,0.447086,
7391.601562,0.446982,
7394.531250,0.447006,
7397.460938,0.446985,
7400.390625,0.447012,
7403.320312,0.447000,
7406.250000,0.446953,
7409.179688,0.446936,
7412.109375,0.446985,
7415.039062,0.446884,
7417.968750,0.447011,
7420.898438,0.446984,
7423.828125,0.446966,
7426.757812,0.446902,
7429.687500,0.446908,
7432.617188,0.447016,
7435.546875,0.446981,
7438.476562,0.446936,
7441.406250,0.447019,
7444.335938,0.447006,
7447.265625,0.447018,
7450.195312,0.446954,
7453.125000,0.447004,
7456.054688,0.446913,
7458.984375,0.447066,
7461.914062,0.446927,
7464.843750,0.446955,
7467.773438,0.446942,
7470.703125,0.446991,
7473.632812,0.446933,
7476.562500,0.447022,
7479.492188,0.446963,
7482.421875,0.447035,
7485.351562,0.447005,
7488.281250,0.447001,
7491.210938,0.446851,
7494.140625,0.446994,
7497.070312,0.446904,
7500.000000,0.446910,
7502.929688,0.446885,
7505.859375,0.446957,
7508.789062,0.446928,
7511.718750,0.446928,
7514.648438,0.446987,
7517.578125,0.447019,
7520.507812,0.446908,
7523.437500,0.447069,
7526.367188,0.447007,
7529.296875,0.447086,
7532.226562,0.446947,
7535.156250,0.446988,
7538.085938,0.446987,
7541.015625,0.446953,
7543.945312,0.446913,
7546.875000,0.447007,
7549.804688,0.446965,
7552.734375,0.446966,
7555.664062,0.446995,
7558.593750,0.447046,
7561.523438,0.446905,
7564.453125,0.447020,
7567.382812,0.447017,
7570.312500,0.447026,
7573.242188,0.447060,
7576.171875,0.447055,
7579.101562,0.446931,
7582.031250,0.447030,
7584.960938,0.447009,
7587.890625,0.447000,
7590.820312,0.446914,
7593.750000,0.446962,
7596.679688,0.446959,
7599.609375,0.447044,
7602.539062,0.446929,
7605.468750,0.447018,
7608.398438,0.446946,
7611.328125,0.446968,
7614.257812,0.446933,
7617.187500,0.446962,
7620.117188,0.446925,
7623.046875,0.446983,
7625.976562,0.446951,
7628.906250,0.446987,
7631.835938,0.446945,
7634.765625,0.446995,
7637.695312,0.446976,
7640.625000,0.447002,
7643.554688,0.446932,
7646.484375,0.446910,
7649.414062,0.446922,
7652.343750,0.447043,
7655.273438,0.446971,
7658.203125,0.446918,
7661.132812,0.447106,
7664.062500,0.446968,
7666.992188,0.446970,
7669.921875,0.447000,
7672.851562,0.446952,
7675.781250,0.447009,
7678.710938,0.446971,
7681.640625,0.447113,
7684.570312,0.446986,
7687.500000,0.447107,
7690.429688,0.447022,
7693.359375,0.447058,
7696.289062,0.447060,
7699.218750,0.447055,
7702.148438,0.446989,
7705.078125,0.447056,
7708.007812,0.447079,
7710.937500,0.447094,
7713.867188,0.447005,
7716.796875,0.447055,
7719.726562,0.447003,
7722.656250,0.447028,
7725.585938,0.447046,
7728.515625,0.447064,
7731.445312,0.446975,
7734.375000,0.446945,
7737.304688,0.446987,
7740.234375,0.446954,
7743.164062,0.447025,
7746.093750,0.447007,
7749.023438,0.446948,
7751.953125,0.446970,
7754.882812,0.446927,
7757.812500,0.447009,
7760.742188,0.446886,
7763.671875,0.446870,
7766.601562,0.446934,
7769.531250,0.446932,
7772.460938,0.446898,
7775.390625,0.446960,
7778.320312,0.446840,
7781.250000,0.446899,
7784.179688,0.446868,
7787.109375,0.446815,
7790.039062,0.446836,
7792.968750,0.446872,
7795.898438,0.446854,
7798.828125,0.446879,
7801.757812,0.446786,
7804.687500,0.446835,
7807.617188,0.446832,
7810.546875,0.446915,
7813.476562,0.446763,
7816.406250,0.446845,
7819.335938,0.446788,
7822.265625,0.446804,
7825.195312,0.446808,
7828.125000,0.446860,
7831.054688,0.446748,
7833.984375,0.446771,
7836.914062,0.446847,
7839.843750,0.446837,
7842.773438,0.446889,
7845.703125,0.446855,
7848.632812,0.446791,
7851.562500,0.446820,
7854.492188,0.446828,
7857.421875,0.446847,
7860.351562,0.446876,
7863.281250,0.446841,
7866.210938,0.446780,
7869.140625,0.446795,
7872.070312,0.446723,
7875.000000,0.446838,
7877.929688,0.446848,
7880.859375,0.446869,
7883.789062,0.446887,
7886.718750,0.446879,
7889.648438,0.446804,
7892.578125,0.446842,
7895.507812,0.446710,
7898.437500,0.446857,
7901.367188,0.446801,
7904.296875,0.446868,
7907.226562,0.446874,
7910.156250,0.446857,
7913.085938,0.446932,
7916.015625,0.446858,
7918.945312,0.447015,
7921.875000,0.446917,
7924.804688,0.446851,
7927.734375,0.446894,
7930.664062,0.446914,
7933.593750,0.446883,
7936.523438,0.446843,
7939.453125,0.446898,
7942.382812,0.446906,
7945.312500,0.446887,
7948.242188,0.446881,
7951.171875,0.446953,
7954.101562,0.446837,
7957.031250,0.446935,
7959.960938,0.446857,
7962.890625,0.446859,
7965.820312,0.446985,
7968.750000,0.446822,
7971.679688,0.446922,
7974.609375,0.446921,
7977.539062,0.446883,
7980.468750,0.446906,
7983.398438,0.446848,
7986.328125,0.446935,
7989.257812,0.446951,
7992.187500,0.446953,
7995.117188,0.446917,
7998.046875,0.446853,
8000.976562,0.446875,
8003.906250,0.446876,
8006.835938,0.446887,
8009.765625,0.446954,
8012.695312,0.446885,
8015.625000,0.446899,
8018.554688,0.446838,
8021.484375,0.446910,
8024.414062,0.446887,
8027.343750,0.446828,
8030.273438,0.446949,
8033.203125,0.446972,
8036.132812,0.446923,
8039.062500,0.446949,
8041.992188,0.446871,
8044.921875,0.446917,
8047.851562,0.446893,
8050.781250,0.446889,
8053.710938,0.446844,
8056.640625,0.446910,
8059.570312,0.446800,
8062.500000,0.446928,
8065.429688,0.446855,
8068.359375,0.446889,
8071.289062,0.446870,
8074.218750,0.446907,
8077.148438,0.446849,
8080.078125,0.446887,
8083.007812,0.446869,
8085.937500,0.446912,
8088.867188,0.446865,
8091.796875,0.446925,
8094.726562,0.446833,
8097.656250,0.446834,
8100.585938,0.446845,
8103.515625,0.446787,
8106.445312,0.446820,
8109.375000,0.446868,
8112.304688,0.446799,
8115.234375,0.446866,
8118.164062,0.446838,
8121.093750,0.446770,
8124.023438,0.446787,
8126.953125,0.446900,
8129.882812,0.446819,
8132.812500,0.446883,
8135.742188,0.446802,
8138.671875,0.446824,
8141.601562,0.446691,
8144.531250,0.446831,
8147.460938,0.446834,
8150.390625,0.446831,
8153.320312,0.446744,
8156.250000,0.446858,
8159.179688,0.446775,
8162.109375,0.446812,
8165.039062,0.446881,
8167.968750,0.446858,
8170.898438,0.446774,
8173.828125,0.446828,
8176.757812,0.446833,
8179.687500,0.446835,
8182.617188,0.446819,
8185.546875,0.446869,
8188.476562,0.446879,
8191.406250,0.446887,
8194.335938,0.446808,
8197.265625,0.446810,
8200.195312,0.446788,
8203.125000,0.446884,
8206.054688,0.446845,
8208.984375,0.446866,
8211.914062,0.446790,
8214.843750,0.446828,
8217.773438,0.446827,
8220.703125,0.446850,
8223.632812,0.446887,
8226.562500,0.446881,
8229.492188,0.446817,
8232.421875,0.446926,
8235.351562,0.446808,
8238.281250,0.446862,
8241.210938,0.446767,
8244.140625,0.446820,
8247.070312,0.446785,
8250.000000,0.446819,
8252.929688,0.446752,
8255.859375,0.446772,
8258.789062,0.446752,
8261.718750,0.446840,
8264.648438,0.446683,
8267.578125,0.446797,
8270.507812,0.446706,
8273.437500,0.446730,
8276.367188,0.446768,
8279.296875,0.446858,
8282.226562,0.446776,
8285.156250,0.446833,
8288.085938,0.446698,
8291.015625,0.446824,
8293.945312,0.446755,
8296.875000,0.446836,
8299.804688,0.446702,
8302.734375,0.446814,
8305.664062,0.446708,
8308.593750,0.446755,
8311.523438,0.446735,
8314.453125,0.446726,
8317.382812,0.446737,
8320.312500,0.446703,
8323.242188,0.446687,
8326.171875,0.446756,
8329.101562,0.446778,
8332.031250,0.446769,
8334.960938,0.446733,
8337.890625,0.446790,
8340.820312,0.446671,
8343.750000,0.446704,
8346.679688,0.446741,
8349.609375,0.446752,
8352.539062,0.446754,
8355.468750,0.446805,
8358.398438,0.446709,
8361.328125,0.446720,
8364.257812,0.446715,
8367.187500,0.446723,
8370.117188,0.446684,
8373.046875,0.446787,
8375.976562,0.446710,
8378.906250,0.446741,
8381.835938,0.446734,
8384.765625,0.446785,
8387.695312,0.446728,
8390.625000,0.446730,
8393.554688,0.446614,
8396.484375,0.446732,
8399.414062,0.446723,
8402.343750,0.446688,
8405.273438,0.446673,
8408.203125,0.446688,
8411.132812,0.446647,
8414.062500,0.446720,
8416.992188,0.446666,
8419.921875,0.446723,
8422.851562,0.446678,
8425.781250,0.446775,
8428.710938,0.446713,
8431.640625,0.446709,
8434.570312,0.446652,
8437.500000,0.446667,
8440.429688,0.446702,
8443.359375,0.446708,
8446.289062,0.446713,
8449.218750,0.446828,
8452.148438,0.446660,
8455.078125,0.446721,
8458.007812,0.446644,
8460.937500,0.446704,
8463.867188,0.446687,
8466.796875,0.446664,
8469.726562,0.446676,
8472.656250,0.446651,
8475.585938,0.446710,
8478.515625,0.446638,
8481.445312,0.446668,
8484.375000,0.446580,
8487.304688,0.446632,
8490.234375,0.446629,
8493.164062,0.446632,
8496.093750,0.446594,
8499.023438,0.446578,
8501.953125,0.446711,
8504.882812,0.446611,
8507.812500,0.446654,
8510.742188,0.446594,
8513.671875,0.446692,
8516.601562,0.446624,
8519.531250,0.446606,
8522.460938,0.446628,
8525.390625,0.446643,
8528.320312,0.446649,
8531.250000,0.446701,
8534.179688,0.446620,
8537.109375,0.446651,
8540.039062,0.446619,
8542.968750,0.446672,
8545.898438,0.446603,
8548.828125,0.446682,
8551.757812,0.446623,
8554.687500,0.446762,
8557.617188,0.446693,
8560.546875,0.446645,
8563.476562,0.446579,
8566.406250,0.446653,
8569.335938,0.446669,
8572.265625,0.446696,
8575.195312,0.446603,
8578.125000,0.446643,
8581.054688,0.446661,
8583.984375,0.446673,
8586.914062,0.446641,
8589.843750,0.446680,
8592.773438,0.446615,
8595.703125,0.446677,
8598.632812,0.446554,
8601.562500,0.446625,
8604.492188,0.446651,
8607.421875,0.446559,
8610.351562,0.446648,
8613.281250,0.446668,
8616.210938,0.446582,
8619.140625,0.446647,
8622.070312,0.446607,
8625.000000,0.446650,
8627.929688,0.446549,
8630.859375,0.446633,
8633.789062,0.446681,
8636.718750,0.446571,
8639.648438,0.446576,
8642.578125,0.446598,
8645.507812,0.446564,
8648.437500,0.446582,
8651.367188,0.446530,
8654.296875,0.446595,
8657.226562,0.446564,
8660.156250,0.446597,
8663.085938,0.446535,
8666.015625,0.446539,
8668.945312,0.446497,
8671.875000,0.446569,
8674.804688,0.446505,
8677.734375,0.446657,
8680.664062,0.446501,
8683.593750,0.446543,
8686.523438,0.446450,
8689.453125,0.446553,
8692.382812,0.446462,
8695.312500,0.446556,
8698.242188,0.446496,
8701.171875,0.446601,
8704.101562,0.446411,
8707.031250,0.446581,
8709.960938,0.446515,
8712.890625,0.446515,
8715.820312,0.446398,
8718.750000,0.446525,
8721.679688,0.446474,
8724.609375,0.446505,
8727.539062,0.446457,
8730.468750,0.446535,
8733.398438,0.446513,
8736.328125,0.446535,
8739.257812,0.446442,
8742.187500,0.446481,
8745.117188,0.446445,
8748.046875,0.446520,
8750.976562,0.446494,
8753.906250,0.446509,
8756.835938,0.446433,
8759.765625,0.446505,
8762.695312,0.446461,
8765.625000,0.446490,
8768.554688,0.446365,
8771.484375,0.446508,
8774.414062,0.446453,
8777.343750,0.446486,
8780.273438,0.446472,
8783.203125,0.446505,
8786.132812,0.446441,
8789.062500,0.446433,
8791.992188,0.446482,
8794.921875,0.446441,
8797.851562,0.446417,
8800.781250,0.446465,
8803.710938,0.446453,
8806.640625,0.446463,
8809.570312,0.446389,
8812.500000,0.446524,
8815.429688,0.446402,
8818.359375,0.446500,
8821.289062,0.446403,
8824.218750,0.446437,
8827.148438,0.446422,
8830.078125,0.446547,
8833.007812,0.446399,
8835.937500,0.446536,
8838.867188,0.446472,
8841.796875,0.446428,
8844.726562,0.446449,
8847.656250,0.446443,
8850.585938,0.446420,
8853.515625,0.446506,
8856.445312,0.446476,
8859.375000,0.446463,
8862.304688,0.446422,
8865.234375,0.446511,
8868.164062,0.446464,
8871.093750,0.446481,
8874.023438,0.446409,
8876.953125,0.446392,
8879.882812,0.446426,
8882.812500,0.446438,
8885.742188,0.446418,
8888.671875,0.446509,
8891.601562,0.446383,
8894.531250,0.446445,
8897.460938,0.446356,
8900.390625,0.446442,
8903.320312,0.446462,
8906.250000,0.446479,
8909.179688,0.446504,
8912.109375,0.446500,
8915.039062,0.446431,
8917.968750,0.446434,
8920.898438,0.446374,
8923.828125,0.446544,
8926.757812,0.446399,
8929.687500,0.446412,
8932.617188,0.446454,
8935.546875,0.446510,
8938.476562,0.446428,
8941.406250,0.446443,
8944.335938,0.446427,
8947.265625,0.446439,
8950.195312,0.446433,
8953.125000,0.446408,
8956.054688,0.446330,
8958.984375,0.446445,
8961.914062,0.446484,
8964.843750,0.446474,
8967.773438,0.446427,
8970.703125,0.446435,
8973.632812,0.446366,
8976.562500,0.446393,
8979.492188,0.446338,
8982.421875,0.446408,
8985.351562,0.446374,
8988.281250,0.446381,
8991.210938,0.446403,
8994.140625,0.446394,
8997.070312,0.446326,
9000.000000,0.446530,
9002.929688,0.446430,
9005.859375,0.446413,
9008.789062,0.446359,
9011.718750,0.446377,
9014.648438,0.446416,
9017.578125,0.446442,
9020.507812,0.446373,
9023.437500,0.446463,
9026.367188,0.446380,
9029.296875,0.446451,
9032.226562,0.446389,
9035.156250,0.446473,
9038.085938,0.446393,
9041.015625,0.446395,
9043.945312,0.446351,
9046.875000,0.446369,
9049.804688,0.446286,
9052.734375,0.446376,
9055.664062,0.446330,
9058.593750,0.446413,
9061.523438,0.446446,
9064.453125,0.446394,
9067.382812,0.446299,
9070.312500,0.446362,
9073.242188,0.446312,
9076.171875,0.446372,
9079.101562,0.446363,
9082.031250,0.446330,
9084.960938,0.446265,
9087.890625,0.446303,
9090.820312,0.446300,
9093.750000,0.446411,
9096.679688,0.446389,
9099.609375,0.446371,
9102.539062,0.446337,
9105.468750,0.446346,
9108.398438,0.446381,
9111.328125,0.446373,
9114.257812,0.446355,
9117.187500,0.446367,
9120.117188,0.446310,
9123.046875,0.446335,
9125.976562,0.446275,
9128.906250,0.446282,
9131.835938,0.446289,
9134.765625,0.446281,
9137.695312,0.446284,
9140.625000,0.446410,
9143.554688,0.446338,
9146.484375,0.446307,
9149.414062,0.446250,
9152.343750,0.446411,
9155.273438,0.446290,
9158.203125,0.446333,
9161.132812,0.446277,
9164.062500,0.446268,
9166.992188,0.446318,
9169.921875,0.446332,
9172.851562,0.446329,
9175.781250,0.446286,
9178.710938,0.446287,
9181.640625,0.446289,
9184.570312,0.446273,
9187.500000,0.446298,
9190.429688,0.446266,
9193.359375,0.446372,
9196.289062,0.446245,
9199.218750,0.446284,
9202.148438,0.446231,
9205.078125,0.446305,
9208.007812,0.446247,
9210.937500,0.446270,
9213.867188,0.446245,
9216.796875,0.446279,
9219.726562,0.446223,
9222.656250,0.446199,
9225.585938,0.446279,
9228.515625,0.446304,
9231.445312,0.446191,
9234.375000,0.446236,
9237.304688,0.446131,
9240.234375,0.446258,
9243.164062,0.446267,
9246.093750,0.446251,
9249.023438,0.446219,
9251.953125,0.446281,
9254.882812,0.446257,
9257.812500,0.446256,
9260.742188,0.446165,
9263.671875,0.446253,
9266.601562,0.446111,
9269.531250,0.446304,
9272.460938,0.446184,
9275.390625,0.446186,
9278.320312,0.446250,
9281.250000,0.446246,
9284.179688,0.446158,
9287.109375,0.446161,
9290.039062,0.446221,
9292.968750,0.446210,
9295.898438,0.446159,
9298.828125,0.446231,
9301.757812,0.446275,
9304.687500,0.446358,
9307.617188,0.446178,
9310.546875,0.446383,
9313.476562,0.446176,
9316.406250,0.446242,
9319.335938,0.446175,
9322.265625,0.446243,
9325.195312,0.446288,
9328.125000,0.446210,
9331.054688,0.446173,
9333.984375,0.446303,
9336.914062,0.446218,
9339.843750,0.446247,
9342.773438,0.446279,
9345.703125,0.446230,
9348.632812,0.446181,
9351.562500,0.446228,
9354.492188,0.446288,
9357.421875,0.446253,
9360.351562,0.446249,
9363.281250,0.446250,
9366.210938,0.446266,
9369.140625,0.446224,
9372.070312,0.446232,
9375.000000,0.446220,
9377.929688,0.446204,
9380.859375,0.446300,
9383.789062,0.446127,
9386.718750,0.446198,
9389.648438,0.446134,
9392.578125,0.446289,
9395.507812,0.446211,
9398.437500,0.446202,
9401.367188,0.446131,
9404.296875,0.446182,
9407.226562,0.446170,
9410.156250,0.446221,
9413.085938,0.446148,
9416.015625,0.446242,
9418.945312,0.446155,
9421.875000,0.446187,
9424.804688,0.445994,
9427.734375,0.446169,
9430.664062,0.446086,
9433.593750,0.446162,
9436.523438,0.446046,
9439.453125,0.446165,
9442.382812,0.446084,
9445.312500,0.446111,
9448.242188,0.446001,
9451.171875,0.446052,
9454.101562,0.446030,
9457.031250,0.446131,
9459.960938,0.446121,
9462.890625,0.446060,
9465.820312,0.446050,
9468.750000,0.446039,
9471.679688,0.445972,
9474.609375,0.446057,
9477.539062,0.446055,
9480.468750,0.446179,
9483.398438,0.446022,
9486.328125,0.446049,
9489.257812,0.446002,
9492.187500,0.446100,
9495.117188,0.446033,
9498.046875,0.446050,
9500.976562,0.445982,
9503.906250,0.445991,
9506.835938,0.446011,
9509.765625,0.446058,
9512.695312,0.446096,
9515.625000,0.446121,
9518.554688,0.446107,
9521.484375,0.446117,
9524.414062,0.446059,
9527.343750,0.446146,
9530.273438,0.446014,
9533.203125,0.446097,
9536.132812,0.446019,
9539.062500,0.446057,
9541.992188,0.446166,
9544.921875,0.446090,
9547.851562,0.445965,
9550.781250,0.446106,
9553.710938,0.446052,
9556.640625,0.446057,
9559.570312,0.446034,
9562.500000,0.446034,
9565.429688,0.445908,
9568.359375,0.446005,
9571.289062,0.446008,
9574.218750,0.446012,
9577.148438,0.446024,
9580.078125,0.445964,
9583.007812,0.445973,
9585.937500,0.445983,
9588.867188,0.445955,
9591.796875,0.445944,
9594.726562,0.446003,
9597.656250,0.445932,
9600.585938,0.445936,
9603.515625,0.446048,
9606.445312,0.445991,
9609.375000,0.446007,
9612.304688,0.445870,
9615.234375,0.445928,
9618.164062,0.445915,
9621.093750,0.446027,
9624.023438,0.445877,
9626.953125,0.445852,
9629.882812,0.445773,
9632.812500,0.445904,
9635.742188,0.445808,
9638.671875,0.445895,
9641.601562,0.445867,
9644.531250,0.445848,
9647.460938,0.445828,
9650.390625,0.445889,
9653.320312,0.445728,
9656.250000,0.445951,
9659.179688,0.445851,
9662.109375,0.445924,
9665.039062,0.445751,
9667.968750,0.445850,
9670.898438,0.445801,
9673.828125,0.445862,
9676.757812,0.445865,
9679.687500,0.445828,
9682.617188,0.445677,
9685.546875,0.445846,
9688.476562,0.445838,
9691.406250,0.445867,
9694.335938,0.445717,
9697.265625,0.445728,
9700.195312,0.445751,
9703.125000,0.445810,
9706.054688,0.445690,
9708.984375,0.445779,
9711.914062,0.445814,
9714.843750,0.445934,
9717.773438,0.445819,
9720.703125,0.445870,
9723.632812,0.445819,
9726.562500,0.445872,
9729.492188,0.445727,
9732.421875,0.445876,
9735.351562,0.445771,
9738.281250,0.445872,
9741.210938,0.445903,
9744.140625,0.445812,
9747.070312,0.445844,
9750.000000,0.445772,
9752.929688,0.445759,
9755.859375,0.445771,
9758.789062,0.445739,
9761.718750,0.445775,
9764.648438,0.445767,
9767.578125,0.445662,
9770.507812,0.445671,
9773.437500,0.445667,
9776.367188,0.445799,
9779.296875,0.445772,
9782.226562,0.445783,
9785.156250,0.445860,
9788.085938,0.445775,
9791.015625,0.445896,
9793.945312,0.445764,
9796.875000,0.445887,
9799.804688,0.445809,
9802.734375,0.445777,
9805.664062,0.445776,
9808.593750,0.445729,
9811.523438,0.445771,
9814.453125,0.445798,
9817.382812,0.445812,
9820.312500,0.445800,
9823.242188,0.445705,
9826.171875,0.445841,
9829.101562,0.445791,
9832.031250,0.445774,
9834.960938,0.445700,
9837.890625,0.445671,
9840.820312,0.445740,
9843.750000,0.445732,
9846.679688,0.445746,
9849.609375,0.445695,
9852.539062,0.445719,
9855.468750,0.445755,
9858.398438,0.445772,
9861.328125,0.445791,
9864.257812,0.445702,
9867.187500,0.445675,
9870.117188,0.445619,
9873.046875,0.445768,
9875.976562,0.445729,
9878.906250,0.445781,
9881.835938,0.445712,
9884.765625,0.445764,
9887.695312,0.445671,
9890.625000,0.445789,
9893.554688,0.445720,
9896.484375,0.445771,
9899.414062,0.445712,
9902.343750,0.445804,
9905.273438,0.445756,
9908.203125,0.445793,
9911.132812,0.445677,
9914.062500,0.445786,
9916.992188,0.445653,
9919.921875,0.445693,
9922.851562,0.445810,
9925.781250,0.445857,
9928.710938,0.445712,
9931.640625,0.445772,
9934.570312,0.445744,
9937.500000,0.445783,
9940.429688,0.445634,
9943.359375,0.445818,
9946.289062,0.445728,
9949.218750,0.445719,
9952.148438,0.445753,
9955.078125,0.445748,
9958.007812,0.445725,
9960.937500,0.445651,
9963.867188,0.445609,
9966.796875,0.445586,
9969.726562,0.445591,
9972.656250,0.445673,
9975.585938,0.445675,
9978.515625,0.445636,
9981.445312,0.445733,
9984.375000,0.445711,
9987.304688,0.445624,
9990.234375,0.445646,
9993.164062,0.445638,
9996.093750,0.445644,
9999.023438,0.445625,
10001.953125,0.445648,
10004.882812,0.445663,
10007.812500,0.445611,
10010.742188,0.445586,
10013.671875,0.445706,
10016.601562,0.445625,
10019.531250,0.445656,
10022.460938,0.445579,
10025.390625,0.445628,
10028.320312,0.445641,
10031.250000,0.445666,
10034.179688,0.445664,
10037.109375,0.445600,
10040.039062,0.445712,
10042.968750,0.445692,
10045.898438,0.445615,
10048.828125,0.445606,
10051.757812,0.445667,
10054.687500,0.445651,
10057.617188,0.445500,
10060.546875,0.445566,
10063.476562,0.445563,
10066.406250,0.445618,
10069.335938,0.445529,
10072.265625,0.445593,
10075.195312,0.445554,
10078.125000,0.445666,
10081.054688,0.445523,
10083.984375,0.445540,
10086.914062,0.445523,
10089.843750,0.445618,
10092.773438,0.445567,
10095.703125,0.445585,
10098.632812,0.445546,
10101.562500,0.445604,
10104.492188,0.445546,
10107.421875,0.445544,
10110.351562,0.445522,
10113.281250,0.445611,
10116.210938,0.445573,
10119.140625,0.445542,
10122.070312,0.445511,
10125.000000,0.445613,
10127.929688,0.445532,
10130.859375,0.445598,
10133.789062,0.445540,
10136.718750,0.445590,
10139.648438,0.445462,
10142.578125,0.445502,
10145.507812,0.445544,
10148.437500,0.445595,
10151.367188,0.445486,
10154.296875,0.445494,
10157.226562,0.445438,
10160.156250,0.445548,
10163.085938,0.445507,
10166.015625,0.445596,
10168.945312,0.445510,
10171.875000,0.445594,
10174.804688,0.445552,
10177.734375,0.445549,
10180.664062,0.445570,
10183.593750,0.445540,
10186.523438,0.445539,
10189.453125,0.445546,
10192.382812,0.445447,
10195.312500,0.445417,
10198.242188,0.445498,
10201.171875,0.445516,
10204.101562,0.445424,
10207.031250,0.445559,
10209.960938,0.445469,
10212.890625,0.445569,
10215.820312,0.445462,
10218.750000,0.445390,
10221.679688,0.445378,
10224.609375,0.445522,
10227.539062,0.445448,
10230.468750,0.445519,
10233.398438,0.445497,
10236.328125,0.445526,
10239.257812,0.445454,
10242.187500,0.445476,
10245.117188,0.445448,
10248.046875,0.445523,
10250.976562,0.445394,
10253.906250,0.445517,
10256.835938,0.445477,
10259.765625,0.445517,
10262.695312,0.445421,
10265.625000,0.445448,
10268.554688,0.445527,
10271.484375,0.445493,
10274.414062,0.445380,
10277.343750,0.445457,
10280.273438,0.445440,
10283.203125,0.445457,
